unique_id,ds,y
EMBASSY PARK_11KV LUMAX,2026-11-05 20:39:00,1.75
EMBASSY PARK_11KV LUMAX,2026-11-05 20:42:00,1.91
EMBASSY PARK_11KV LUMAX,2026-11-05 20:45:00,1.88
EMBASSY PARK_11KV LUMAX,2026-11-05 20:48:00,1.85
EMBASSY PARK_11KV LUMAX,2026-11-05 20:51:00,1.82
EMBASSY PARK_11KV LUMAX,2026-11-05 20:54:00,1.87
EMBASSY PARK_11KV LUMAX,2026-11-05 20:57:00,1.75
EMBASSY PARK_11KV LUMAX,2026-11-05 21:00:00,1.79
EMBASSY PARK_11KV LUMAX,2026-11-05 21:03:00,1.82
EMBASSY PARK_11KV LUMAX,2026-11-05 21:06:00,1.9
EMBASSY PARK_11KV LUMAX,2026-11-05 21:09:00,1.87
EMBASSY PARK_11KV LUMAX,2026-11-05 21:12:00,1.75
EMBASSY PARK_11KV LUMAX,2026-11-05 21:15:00,1.83
EMBASSY PARK_11KV LUMAX,2026-11-05 21:18:00,1.86
EMBASSY PARK_11KV LUMAX,2026-11-05 21:21:00,1.88
EMBASSY PARK_11KV LUMAX,2026-11-05 21:24:00,1.81
EMBASSY PARK_11KV LUMAX,2026-11-05 21:27:00,1.91
EMBASSY PARK_11KV LUMAX,2026-11-05 21:30:00,1.79
EMBASSY PARK_11KV LUMAX,2026-11-05 21:33:00,1.89
EMBASSY PARK_11KV LUMAX,2026-11-05 21:36:00,1.82
EMBASSY PARK_11KV LUMAX,2026-11-05 21:39:00,1.84
EMBASSY PARK_11KV LUMAX,2026-11-05 21:42:00,1.89
EMBASSY PARK_11KV LUMAX,2026-11-05 21:45:00,2.0
EMBASSY PARK_11KV LUMAX,2026-11-05 21:48:00,1.81
EMBASSY PARK_11KV LUMAX,2026-11-05 21:51:00,1.83
EMBASSY PARK_11KV LUMAX,2026-11-05 21:54:00,1.81
EMBASSY PARK_11KV LUMAX,2026-11-05 21:57:00,1.82
EMBASSY PARK_11KV LUMAX,2026-11-05 22:00:00,1.74
EMBASSY PARK_11KV LUMAX,2026-11-05 22:03:00,2.0
EMBASSY PARK_11KV LUMAX,2026-11-05 22:06:00,1.94
EMBASSY PARK_11KV LUMAX,2026-11-05 22:09:00,1.95
EMBASSY PARK_11KV LUMAX,2026-11-05 22:12:00,1.97
EMBASSY PARK_11KV LUMAX,2026-11-05 22:15:00,1.89
EMBASSY PARK_11KV LUMAX,2026-11-05 22:18:00,1.91
EMBASSY PARK_11KV LUMAX,2026-11-05 22:21:00,1.86
EMBASSY PARK_11KV LUMAX,2026-11-05 22:24:00,1.89
EMBASSY PARK_11KV LUMAX,2026-11-05 22:27:00,2.0
EMBASSY PARK_11KV LUMAX,2026-11-05 22:30:00,2.03
EMBASSY PARK_11KV LUMAX,2026-11-05 22:33:00,1.92
EMBASSY PARK_11KV LUMAX,2026-11-05 22:36:00,2.03
EMBASSY PARK_11KV LUMAX,2026-11-05 22:39:00,1.98
EMBASSY PARK_11KV LUMAX,2026-11-05 22:42:00,2.01
EMBASSY PARK_11KV LUMAX,2026-11-05 22:45:00,2.07
EMBASSY PARK_11KV LUMAX,2026-11-05 22:48:00,2.02
EMBASSY PARK_11KV LUMAX,2026-11-05 22:51:00,1.99
EMBASSY PARK_11KV LUMAX,2026-11-05 22:54:00,2.03
EMBASSY PARK_11KV LUMAX,2026-11-05 22:57:00,2.06
EMBASSY PARK_11KV LUMAX,2026-11-05 23:00:00,1.94
EMBASSY PARK_11KV LUMAX,2026-11-05 23:03:00,1.95
EMBASSY PARK_11KV LUMAX,2026-11-05 23:06:00,2.04
EMBASSY PARK_11KV LUMAX,2026-11-05 23:09:00,1.95
EMBASSY PARK_11KV LUMAX,2026-11-05 23:12:00,1.98
EMBASSY PARK_11KV LUMAX,2026-11-05 23:15:00,1.9
EMBASSY PARK_11KV LUMAX,2026-11-05 23:18:00,1.85
EMBASSY PARK_11KV LUMAX,2026-11-05 23:21:00,1.84
EMBASSY PARK_11KV LUMAX,2026-11-05 23:24:00,1.84
EMBASSY PARK_11KV LUMAX,2026-11-05 23:27:00,1.86
EMBASSY PARK_11KV LUMAX,2026-11-05 23:30:00,1.82
EMBASSY PARK_11KV LUMAX,2026-11-05 23:33:00,1.78
EMBASSY PARK_11KV LUMAX,2026-11-05 23:36:00,1.81
EMBASSY PARK_11KV LUMAX,2026-11-05 23:39:00,1.83
EMBASSY PARK_11KV LUMAX,2026-11-05 23:42:00,1.82
EMBASSY PARK_11KV LUMAX,2026-11-05 23:45:00,1.72
EMBASSY PARK_11KV LUMAX,2026-11-05 23:48:00,1.82
EMBASSY PARK_11KV LUMAX,2026-11-05 23:51:00,1.91
EMBASSY PARK_11KV LUMAX,2026-11-05 23:54:00,1.87
EMBASSY PARK_11KV LUMAX,2026-11-05 23:57:00,1.79
EMBASSY PARK_11KV LUMAX,2026-12-05 00:00:00,1.93
EMBASSY PARK_11KV LUMAX,2026-12-05 00:03:00,1.74
EMBASSY PARK_11KV LUMAX,2026-12-05 00:06:00,1.82
EMBASSY PARK_11KV LUMAX,2026-12-05 00:09:00,1.83
EMBASSY PARK_11KV LUMAX,2026-12-05 00:12:00,1.88
EMBASSY PARK_11KV LUMAX,2026-12-05 00:15:00,1.87
EMBASSY PARK_11KV LUMAX,2026-12-05 00:18:00,1.75
EMBASSY PARK_11KV LUMAX,2026-12-05 00:21:00,1.77
EMBASSY PARK_11KV LUMAX,2026-12-05 00:24:00,1.79
EMBASSY PARK_11KV LUMAX,2026-12-05 00:27:00,1.87
EMBASSY PARK_11KV LUMAX,2026-12-05 00:30:00,1.82
EMBASSY PARK_11KV LUMAX,2026-12-05 00:33:00,1.75
EMBASSY PARK_11KV LUMAX,2026-12-05 00:36:00,1.76
EMBASSY PARK_11KV LUMAX,2026-12-05 00:39:00,1.8
EMBASSY PARK_11KV LUMAX,2026-12-05 00:42:00,1.87
EMBASSY PARK_11KV LUMAX,2026-12-05 00:45:00,1.79
EMBASSY PARK_11KV LUMAX,2026-12-05 00:51:00,1.87
EMBASSY PARK_11KV LUMAX,2026-12-05 00:54:00,1.94
EMBASSY PARK_11KV LUMAX,2026-12-05 00:57:00,1.85
EMBASSY PARK_11KV LUMAX,2026-12-05 01:00:00,1.88
EMBASSY PARK_11KV LUMAX,2026-12-05 01:03:00,1.88
EMBASSY PARK_11KV LUMAX,2026-12-05 01:06:00,1.98
EMBASSY PARK_11KV LUMAX,2026-12-05 01:09:00,1.9
EMBASSY PARK_11KV LUMAX,2026-12-05 01:12:00,1.94
EMBASSY PARK_11KV LUMAX,2026-12-05 01:15:00,2.1
EMBASSY PARK_11KV LUMAX,2026-12-05 01:18:00,1.95
EMBASSY PARK_11KV LUMAX,2026-12-05 01:21:00,2.01
EMBASSY PARK_11KV LUMAX,2026-12-05 01:24:00,1.85
EMBASSY PARK_11KV LUMAX,2026-12-05 01:27:00,1.9
EMBASSY PARK_11KV LUMAX,2026-12-05 01:30:00,1.84
EMBASSY PARK_11KV LUMAX,2026-12-05 01:33:00,1.83
EMBASSY PARK_11KV LUMAX,2026-12-05 01:36:00,1.95
EMBASSY PARK_11KV LUMAX,2026-12-05 01:39:00,1.79
EMBASSY PARK_11KV LUMAX,2026-12-05 01:42:00,1.95
EMBASSY PARK_11KV LUMAX,2026-12-05 01:45:00,1.83
EMBASSY PARK_11KV LUMAX,2026-12-05 01:48:00,1.87
EMBASSY PARK_11KV LUMAX,2026-12-05 01:51:00,1.94
EMBASSY PARK_11KV LUMAX,2026-12-05 01:54:00,1.87
EMBASSY PARK_11KV LUMAX,2026-12-05 01:57:00,1.85
EMBASSY PARK_11KV LUMAX,2026-12-05 02:00:00,1.85
EMBASSY PARK_11KV LUMAX,2026-12-05 02:03:00,1.88
EMBASSY PARK_RMU1,2026-11-05 01:06:00,269.0
EMBASSY PARK_RMU1,2026-11-05 01:09:00,260.0
EMBASSY PARK_RMU1,2026-11-05 01:12:00,258.0
EMBASSY PARK_RMU1,2026-11-05 01:15:00,257.0
EMBASSY PARK_RMU1,2026-11-05 01:18:00,259.0
EMBASSY PARK_RMU1,2026-11-05 01:21:00,262.0
EMBASSY PARK_RMU1,2026-11-05 01:24:00,275.0
EMBASSY PARK_RMU1,2026-11-05 01:27:00,287.0
EMBASSY PARK_RMU1,2026-11-05 01:30:00,272.0
EMBASSY PARK_RMU1,2026-11-05 01:33:00,272.0
EMBASSY PARK_RMU1,2026-11-05 01:36:00,272.0
EMBASSY PARK_RMU1,2026-11-05 01:39:00,271.0
EMBASSY PARK_RMU1,2026-11-05 01:42:00,279.0
EMBASSY PARK_RMU1,2026-11-05 01:45:00,289.0
EMBASSY PARK_RMU1,2026-11-05 01:48:00,300.0
EMBASSY PARK_RMU1,2026-11-05 01:51:00,258.0
EMBASSY PARK_RMU1,2026-11-05 01:54:00,263.0
EMBASSY PARK_RMU1,2026-11-05 01:57:00,260.0
EMBASSY PARK_RMU1,2026-11-05 02:00:00,279.0
EMBASSY PARK_RMU1,2026-11-05 02:03:00,262.0
EMBASSY PARK_RMU1,2026-11-05 02:06:00,280.0
EMBASSY PARK_RMU1,2026-11-05 02:09:00,276.0
EMBASSY PARK_RMU1,2026-11-05 02:12:00,276.0
EMBASSY PARK_RMU1,2026-11-05 02:15:00,269.0
EMBASSY PARK_RMU1,2026-11-05 02:18:00,286.0
EMBASSY PARK_RMU1,2026-11-05 02:21:00,285.0
EMBASSY PARK_RMU1,2026-11-05 02:24:00,284.0
EMBASSY PARK_RMU1,2026-11-05 02:27:00,284.0
EMBASSY PARK_RMU1,2026-11-05 02:30:00,291.0
EMBASSY PARK_RMU1,2026-11-05 02:33:00,263.0
EMBASSY PARK_RMU1,2026-11-05 02:36:00,283.0
EMBASSY PARK_RMU1,2026-11-05 02:39:00,277.0
EMBASSY PARK_RMU1,2026-11-05 02:42:00,288.0
EMBASSY PARK_RMU1,2026-11-05 02:45:00,259.0
EMBASSY PARK_RMU1,2026-11-05 02:48:00,286.0
EMBASSY PARK_RMU1,2026-11-05 02:51:00,280.0
EMBASSY PARK_RMU1,2026-11-05 02:54:00,284.0
EMBASSY PARK_RMU1,2026-11-05 02:57:00,280.0
EMBASSY PARK_RMU1,2026-11-05 03:00:00,277.0
EMBASSY PARK_RMU1,2026-11-05 03:03:00,267.0
EMBASSY PARK_RMU1,2026-11-05 03:06:00,266.0
EMBASSY PARK_RMU1,2026-11-05 03:09:00,276.0
EMBASSY PARK_RMU1,2026-11-05 03:12:00,283.0
EMBASSY PARK_RMU1,2026-11-05 03:15:00,287.0
EMBASSY PARK_RMU1,2026-11-05 03:18:00,273.0
EMBASSY PARK_RMU1,2026-11-05 03:21:00,278.0
EMBASSY PARK_RMU1,2026-11-05 03:24:00,280.0
EMBASSY PARK_RMU1,2026-11-05 03:27:00,265.0
EMBASSY PARK_RMU1,2026-11-05 03:30:00,264.0
EMBASSY PARK_RMU1,2026-11-05 03:33:00,272.0
EMBASSY PARK_RMU1,2026-11-05 03:36:00,272.0
EMBASSY PARK_RMU1,2026-11-05 03:39:00,269.0
EMBASSY PARK_RMU1,2026-11-05 03:42:00,269.0
EMBASSY PARK_RMU1,2026-11-05 03:45:00,283.0
EMBASSY PARK_RMU1,2026-11-05 03:48:00,271.0
EMBASSY PARK_RMU1,2026-11-05 03:51:00,284.0
EMBASSY PARK_RMU1,2026-11-05 03:54:00,280.0
EMBASSY PARK_RMU1,2026-11-05 03:57:00,299.0
EMBASSY PARK_RMU1,2026-11-05 04:00:00,282.0
EMBASSY PARK_RMU1,2026-11-05 04:03:00,279.0
EMBASSY PARK_RMU1,2026-11-05 04:06:00,266.0
EMBASSY PARK_RMU1,2026-11-05 04:09:00,280.0
EMBASSY PARK_RMU1,2026-11-05 04:12:00,272.0
EMBASSY PARK_RMU1,2026-11-05 04:15:00,302.0
EMBASSY PARK_RMU1,2026-11-05 04:18:00,295.0
EMBASSY PARK_RMU1,2026-11-05 04:21:00,263.0
EMBASSY PARK_RMU1,2026-11-05 04:24:00,271.0
EMBASSY PARK_RMU1,2026-11-05 04:27:00,266.0
EMBASSY PARK_RMU1,2026-11-05 04:30:00,267.0
EMBASSY PARK_RMU1,2026-11-05 04:33:00,267.0
EMBASSY PARK_RMU1,2026-11-05 04:36:00,275.0
EMBASSY PARK_RMU1,2026-11-05 04:39:00,273.0
EMBASSY PARK_RMU1,2026-11-05 04:42:00,274.0
EMBASSY PARK_RMU1,2026-11-05 04:45:00,277.0
EMBASSY PARK_RMU1,2026-11-05 04:48:00,271.0
EMBASSY PARK_RMU1,2026-11-05 04:51:00,293.0
EMBASSY PARK_RMU1,2026-11-05 04:54:00,281.0
EMBASSY PARK_RMU1,2026-11-05 04:57:00,269.0
EMBASSY PARK_RMU1,2026-11-05 05:00:00,265.0
EMBASSY PARK_RMU1,2026-11-05 05:03:00,265.0
EMBASSY PARK_RMU1,2026-11-05 05:06:00,264.0
EMBASSY PARK_RMU1,2026-11-05 05:09:00,265.0
EMBASSY PARK_RMU1,2026-11-05 05:12:00,265.0
EMBASSY PARK_RMU1,2026-11-05 05:15:00,268.0
EMBASSY PARK_RMU1,2026-11-05 05:18:00,268.0
EMBASSY PARK_RMU1,2026-11-05 05:21:00,254.0
EMBASSY PARK_RMU1,2026-11-05 05:24:00,277.0
EMBASSY PARK_RMU1,2026-11-05 05:27:00,273.0
EMBASSY PARK_RMU1,2026-11-05 05:30:00,284.0
EMBASSY PARK_RMU1,2026-11-05 05:33:00,272.0
EMBASSY PARK_RMU1,2026-11-05 05:36:00,270.0
EMBASSY PARK_RMU1,2026-11-05 05:39:00,265.0
EMBASSY PARK_RMU1,2026-11-05 05:42:00,266.0
EMBASSY PARK_RMU1,2026-11-05 05:45:00,280.0
EMBASSY PARK_RMU1,2026-11-05 05:48:00,277.0
EMBASSY PARK_RMU1,2026-11-05 05:51:00,281.0
EMBASSY PARK_RMU1,2026-11-05 05:54:00,283.0
EMBASSY PARK_RMU1,2026-11-05 05:57:00,271.0
EMBASSY PARK_RMU1,2026-11-05 06:00:00,273.0
EMBASSY PARK_RMU1,2026-11-05 06:03:00,283.0
EMBASSY PARK_RMU1,2026-11-05 06:06:00,354.0
EMBASSY PARK_RMU1,2026-11-05 06:09:00,536.0
EMBASSY PARK_RMU1,2026-11-05 06:12:00,447.0
EMBASSY PARK_RMU1,2026-11-05 06:15:00,472.0
EMBASSY PARK_RMU1,2026-11-05 06:18:00,478.0
EMBASSY PARK_RMU1,2026-11-05 06:21:00,463.0
EMBASSY PARK_RMU1,2026-11-05 06:24:00,674.0
EMBASSY PARK_RMU1,2026-11-05 06:27:00,742.0
EMBASSY PARK_RMU1,2026-11-05 06:30:00,796.0
EMBASSY PARK_RMU1,2026-11-05 06:33:00,811.0
EMBASSY PARK_RMU1,2026-11-05 06:36:00,1.05
EMBASSY PARK_RMU1,2026-11-05 06:39:00,827.0
EMBASSY PARK_RMU1,2026-11-05 06:42:00,876.0
EMBASSY PARK_RMU1,2026-11-05 06:45:00,1.13
EMBASSY PARK_RMU1,2026-11-05 06:48:00,1.14
EMBASSY PARK_RMU1,2026-11-05 06:51:00,938.4799999999996
EMBASSY PARK_RMU1,2026-11-05 06:54:00,933.0
EMBASSY PARK_RMU1,2026-11-05 06:57:00,1.11
EMBASSY PARK_RMU1,2026-11-05 07:00:00,876.0
EMBASSY PARK_RMU1,2026-11-05 07:03:00,930.0
EMBASSY PARK_RMU1,2026-11-05 07:06:00,864.0
EMBASSY PARK_RMU1,2026-11-05 07:09:00,938.4799999999996
EMBASSY PARK_RMU1,2026-11-05 07:12:00,1.2
EMBASSY PARK_RMU1,2026-11-05 07:15:00,1.32
EMBASSY PARK_RMU1,2026-11-05 07:18:00,912.0
EMBASSY PARK_RMU1,2026-11-05 07:21:00,912.0
EMBASSY PARK_RMU1,2026-11-05 07:24:00,928.0
EMBASSY PARK_RMU1,2026-11-05 07:27:00,916.0
EMBASSY PARK_RMU1,2026-11-05 07:30:00,1.09
EMBASSY PARK_RMU1,2026-11-05 07:33:00,805.0
EMBASSY PARK_RMU1,2026-11-05 07:36:00,880.0
EMBASSY PARK_RMU1,2026-11-05 07:39:00,833.0
EMBASSY PARK_RMU1,2026-11-05 07:42:00,900.0
EMBASSY PARK_RMU1,2026-11-05 07:45:00,891.0
EMBASSY PARK_RMU1,2026-11-05 07:48:00,938.4799999999996
EMBASSY PARK_RMU1,2026-11-05 07:51:00,1.26
EMBASSY PARK_RMU1,2026-11-05 07:54:00,1.08
EMBASSY PARK_RMU1,2026-11-05 07:57:00,1.12
EMBASSY PARK_RMU1,2026-11-05 08:00:00,1.05
EMBASSY PARK_RMU1,2026-11-05 08:03:00,1.05
EMBASSY PARK_RMU1,2026-11-05 08:06:00,1.1
EMBASSY PARK_RMU1,2026-11-05 08:09:00,1.06
EMBASSY PARK_RMU1,2026-11-05 08:12:00,1.08
EMBASSY PARK_RMU1,2026-11-05 08:15:00,1.1
EMBASSY PARK_RMU1,2026-11-05 08:18:00,1.05
EMBASSY PARK_RMU1,2026-11-05 08:21:00,938.4799999999996
EMBASSY PARK_RMU1,2026-11-05 08:24:00,938.4799999999996
EMBASSY PARK_RMU1,2026-11-05 08:27:00,666.0
EMBASSY PARK_RMU1,2026-11-05 08:30:00,1.05
EMBASSY PARK_RMU1,2026-11-05 08:33:00,848.0
EMBASSY PARK_RMU1,2026-11-05 08:36:00,742.0
EMBASSY PARK_RMU1,2026-11-05 08:39:00,576.0
EMBASSY PARK_RMU1,2026-11-05 08:42:00,646.0
EMBASSY PARK_RMU1,2026-11-05 08:45:00,573.0
EMBASSY PARK_RMU1,2026-11-05 08:48:00,677.0
EMBASSY PARK_RMU1,2026-11-05 08:51:00,565.0
EMBASSY PARK_RMU1,2026-11-05 08:54:00,530.0
EMBASSY PARK_RMU1,2026-11-05 08:57:00,624.0
EMBASSY PARK_RMU1,2026-11-05 09:00:00,938.4799999999996
EMBASSY PARK_RMU1,2026-11-05 09:03:00,633.0
EMBASSY PARK_RMU1,2026-11-05 09:06:00,622.0
EMBASSY PARK_RMU1,2026-11-05 09:09:00,615.0
EMBASSY PARK_RMU1,2026-11-05 09:12:00,509.0
EMBASSY PARK_RMU1,2026-11-05 09:15:00,541.0
EMBASSY PARK_RMU1,2026-11-05 09:18:00,564.0
EMBASSY PARK_RMU1,2026-11-05 09:21:00,541.0
EMBASSY PARK_RMU1,2026-11-05 09:24:00,532.0
EMBASSY PARK_RMU1,2026-11-05 09:27:00,541.0
EMBASSY PARK_RMU1,2026-11-05 09:30:00,917.0
EMBASSY PARK_RMU1,2026-11-05 09:33:00,496.0
EMBASSY PARK_RMU1,2026-11-05 09:36:00,339.0
EMBASSY PARK_RMU1,2026-11-05 09:39:00,489.0
EMBASSY PARK_RMU1,2026-11-05 09:42:00,347.0
EMBASSY PARK_RMU1,2026-11-05 09:45:00,379.0
EMBASSY PARK_RMU1,2026-11-05 09:48:00,328.0
EMBASSY PARK_RMU1,2026-11-05 09:51:00,495.0
EMBASSY PARK_RMU1,2026-11-05 09:54:00,403.0
EMBASSY PARK_RMU1,2026-11-05 09:57:00,399.0
EMBASSY PARK_RMU1,2026-11-05 10:00:00,385.0
EMBASSY PARK_RMU1,2026-11-05 10:03:00,383.0
EMBASSY PARK_RMU1,2026-11-05 10:06:00,290.0
EMBASSY PARK_RMU1,2026-11-05 10:09:00,355.0
EMBASSY PARK_RMU1,2026-11-05 10:12:00,558.0
EMBASSY PARK_RMU1,2026-11-05 10:15:00,183.0
EMBASSY PARK_RMU1,2026-11-05 10:18:00,271.0
EMBASSY PARK_RMU1,2026-11-05 10:21:00,429.0
EMBASSY PARK_RMU1,2026-11-05 10:24:00,308.0
EMBASSY PARK_RMU1,2026-11-05 10:27:00,391.0
EMBASSY PARK_RMU1,2026-11-05 10:30:00,263.0
EMBASSY PARK_RMU1,2026-11-05 10:33:00,371.0
EMBASSY PARK_RMU1,2026-11-05 10:36:00,312.0
EMBASSY PARK_RMU1,2026-11-05 10:39:00,164.0
EMBASSY PARK_RMU1,2026-11-05 10:42:00,365.0
EMBASSY PARK_RMU1,2026-11-05 10:45:00,167.0
EMBASSY PARK_RMU1,2026-11-05 10:48:00,220.0
EMBASSY PARK_RMU1,2026-11-05 10:51:00,238.0
EMBASSY PARK_RMU1,2026-11-05 10:54:00,528.0
EMBASSY PARK_RMU1,2026-11-05 10:57:00,233.0
EMBASSY PARK_RMU1,2026-11-05 11:00:00,248.0
EMBASSY PARK_RMU1,2026-11-05 11:03:00,176.0
EMBASSY PARK_RMU1,2026-11-05 11:06:00,131.0
EMBASSY PARK_RMU1,2026-11-05 11:09:00,91.2
EMBASSY PARK_RMU1,2026-11-05 11:12:00,69.1
EMBASSY PARK_RMU1,2026-11-05 11:15:00,78.2
EMBASSY PARK_RMU1,2026-11-05 11:18:00,85.0
EMBASSY PARK_RMU1,2026-11-05 11:21:00,110.0
EMBASSY PARK_RMU1,2026-11-05 11:24:00,0.0
EMBASSY PARK_RMU1,2026-11-05 11:27:00,265.0
EMBASSY PARK_RMU1,2026-11-05 11:30:00,0.0
EMBASSY PARK_RMU1,2026-11-05 11:33:00,333.0
EMBASSY PARK_RMU1,2026-11-05 11:36:00,0.0
EMBASSY PARK_RMU1,2026-11-05 11:39:00,39.2
EMBASSY PARK_RMU1,2026-11-05 11:42:00,48.9
EMBASSY PARK_RMU1,2026-11-05 11:45:00,22.8
EMBASSY PARK_RMU1,2026-11-05 11:48:00,177.0
EMBASSY PARK_RMU1,2026-11-05 11:51:00,122.0
EMBASSY PARK_RMU1,2026-11-05 11:54:00,128.0
EMBASSY PARK_RMU1,2026-11-05 11:57:00,54.7
EMBASSY PARK_RMU1,2026-11-05 12:00:00,108.0
EMBASSY PARK_RMU1,2026-11-05 12:03:00,126.0
EMBASSY PARK_RMU1,2026-11-05 12:06:00,0.0
EMBASSY PARK_RMU1,2026-11-05 12:09:00,0.0
EMBASSY PARK_RMU1,2026-11-05 12:12:00,41.9
EMBASSY PARK_RMU1,2026-11-05 12:15:00,0.0
EMBASSY PARK_RMU1,2026-11-05 12:18:00,0.0
EMBASSY PARK_RMU1,2026-11-05 12:21:00,0.0
EMBASSY PARK_RMU1,2026-11-05 12:24:00,151.0
EMBASSY PARK_RMU1,2026-11-05 12:27:00,25.4
EMBASSY PARK_RMU1,2026-11-05 12:30:00,110.0
EMBASSY PARK_RMU1,2026-11-05 12:33:00,0.0
EMBASSY PARK_RMU1,2026-11-05 12:36:00,516.0
EMBASSY PARK_RMU1,2026-11-05 12:39:00,247.0
EMBASSY PARK_RMU1,2026-11-05 12:42:00,174.0
EMBASSY PARK_RMU1,2026-11-05 12:45:00,218.0
EMBASSY PARK_RMU1,2026-11-05 12:48:00,231.0
EMBASSY PARK_RMU1,2026-11-05 12:51:00,578.0
EMBASSY PARK_RMU1,2026-11-05 12:54:00,95.4
EMBASSY PARK_RMU1,2026-11-05 12:57:00,161.0
EMBASSY PARK_RMU1,2026-11-05 13:00:00,108.0
EMBASSY PARK_RMU1,2026-11-05 13:03:00,268.0
EMBASSY PARK_RMU1,2026-11-05 13:06:00,167.0
EMBASSY PARK_RMU1,2026-11-05 13:09:00,251.0
EMBASSY PARK_RMU1,2026-11-05 13:12:00,154.0
EMBASSY PARK_RMU1,2026-11-05 13:15:00,92.5
EMBASSY PARK_RMU1,2026-11-05 13:18:00,134.0
EMBASSY PARK_RMU1,2026-11-05 13:21:00,212.0
EMBASSY PARK_RMU1,2026-11-05 13:24:00,81.7
EMBASSY PARK_RMU1,2026-11-05 13:27:00,123.0
EMBASSY PARK_RMU1,2026-11-05 13:30:00,0.0
EMBASSY PARK_RMU1,2026-11-05 13:33:00,38.6
EMBASSY PARK_RMU1,2026-11-05 13:36:00,760.0
EMBASSY PARK_RMU1,2026-11-05 13:39:00,938.4799999999996
EMBASSY PARK_RMU1,2026-11-05 13:42:00,50.7
EMBASSY PARK_RMU1,2026-11-05 13:45:00,139.0
EMBASSY PARK_RMU1,2026-11-05 13:48:00,419.0
EMBASSY PARK_RMU1,2026-11-05 13:51:00,279.0
EMBASSY PARK_RMU1,2026-11-05 13:54:00,1.2
EMBASSY PARK_RMU1,2026-11-05 13:57:00,1.16
EMBASSY PARK_RMU1,2026-11-05 14:00:00,1.11
EMBASSY PARK_RMU1,2026-11-05 14:03:00,1.03
EMBASSY PARK_RMU1,2026-11-05 14:06:00,170.0
EMBASSY PARK_RMU1,2026-11-05 14:09:00,94.8
EMBASSY PARK_RMU1,2026-11-05 14:12:00,1.21
EMBASSY PARK_RMU1,2026-11-05 14:15:00,488.0
EMBASSY PARK_RMU1,2026-11-05 14:18:00,403.0
EMBASSY PARK_RMU1,2026-11-05 14:21:00,86.2
EMBASSY PARK_RMU1,2026-11-05 14:24:00,814.0
EMBASSY PARK_RMU1,2026-11-05 14:27:00,133.0
EMBASSY PARK_RMU1,2026-11-05 14:30:00,830.0
EMBASSY PARK_RMU1,2026-11-05 14:33:00,72.4
EMBASSY PARK_RMU1,2026-11-05 14:36:00,34.6
EMBASSY PARK_RMU1,2026-11-05 14:39:00,28.3
EMBASSY PARK_RMU1,2026-11-05 14:42:00,38.3
EMBASSY PARK_RMU1,2026-11-05 14:45:00,765.0
EMBASSY PARK_RMU1,2026-11-05 14:48:00,751.0
EMBASSY PARK_RMU1,2026-11-05 14:51:00,283.0
EMBASSY PARK_RMU1,2026-11-05 14:54:00,0.0
EMBASSY PARK_RMU1,2026-11-05 14:57:00,38.0
EMBASSY PARK_RMU1,2026-11-05 15:00:00,72.5
EMBASSY PARK_RMU1,2026-11-05 15:03:00,117.0
EMBASSY PARK_RMU1,2026-11-05 15:06:00,261.0
EMBASSY PARK_RMU1,2026-11-05 15:09:00,676.0
EMBASSY PARK_RMU1,2026-11-05 15:12:00,1.35
EMBASSY PARK_RMU1,2026-11-05 15:15:00,460.0
EMBASSY PARK_RMU1,2026-11-05 15:18:00,465.0
EMBASSY PARK_RMU1,2026-11-05 15:21:00,404.0
EMBASSY PARK_RMU1,2026-11-05 15:24:00,445.0
EMBASSY PARK_RMU1,2026-11-05 15:27:00,358.0
EMBASSY PARK_RMU1,2026-11-05 15:30:00,442.0
EMBASSY PARK_RMU1,2026-11-05 15:33:00,592.0
EMBASSY PARK_RMU1,2026-11-05 15:36:00,409.0
EMBASSY PARK_RMU1,2026-11-05 15:39:00,425.0
EMBASSY PARK_RMU1,2026-11-05 15:42:00,437.0
EMBASSY PARK_RMU1,2026-11-05 15:45:00,461.0
EMBASSY PARK_RMU1,2026-11-05 15:48:00,509.0
EMBASSY PARK_RMU1,2026-11-05 15:51:00,477.0
EMBASSY PARK_RMU1,2026-11-05 15:54:00,399.0
EMBASSY PARK_RMU1,2026-11-05 15:57:00,642.0
EMBASSY PARK_RMU1,2026-11-05 16:00:00,747.0
EMBASSY PARK_RMU1,2026-11-05 16:03:00,828.0
EMBASSY PARK_RMU1,2026-11-05 16:06:00,1.09
EMBASSY PARK_RMU1,2026-11-05 16:09:00,921.0
EMBASSY PARK_RMU1,2026-11-05 16:12:00,1.28
EMBASSY PARK_RMU1,2026-11-05 16:15:00,1.22
EMBASSY PARK_RMU1,2026-11-05 16:18:00,1.33
EMBASSY PARK_RMU1,2026-11-05 16:21:00,1.04
EMBASSY PARK_RMU1,2026-11-05 16:24:00,1.0
EMBASSY PARK_RMU1,2026-11-05 16:27:00,843.0
EMBASSY PARK_RMU1,2026-11-05 16:30:00,852.0
EMBASSY PARK_RMU1,2026-11-05 16:33:00,1.21
EMBASSY PARK_RMU1,2026-11-05 16:36:00,1.03
EMBASSY PARK_RMU1,2026-11-05 16:39:00,1.11
EMBASSY PARK_RMU1,2026-11-05 16:42:00,1.13
EMBASSY PARK_RMU1,2026-11-05 16:45:00,1.15
